frame,track_id,shape,cx,cy,area,state,confidence
53,5,triangle,613,719,20915,confirmed,0.977
54,1,pentagon,1365,766,36608,confirmed,1.0
54,2,circle,226,299,32660,confirmed,1.0
54,3,rectangle,368,229,26357,confirmed,0.956
54,5,triangle,614,718,20820,confirmed,0.977
55,1,pentagon,1365,766,36668,confirmed,1.0
55,2,circle,204,277,32676,confirmed,1.0
55,3,rectangle,365,233,28772,confirmed,0.956
55,5,triangle,614,718,20916,confirmed,0.978
56,1,pentagon,1365,765,36570,confirmed,1.0
56,2,circle,169,269,32665,confirmed,1.0
56,3,rectangle,360,237,29926,confirmed,0.956
56,5,triangle,614,718,20948,confirmed,0.978
56,6,trapezoid,1896,913,7303,confirmed,0.0
57,1,pentagon,1364,765,36617,confirmed,1.0
57,2,circle,133,282,32676,confirmed,1.0
57,3,rectangle,359,239,29926,confirmed,0.956
57,5,triangle,615,718,21014,confirmed,0.978
57,6,pentagon,1893,873,7189,confirmed,0.0
58,1,pentagon,1364,764,36582,confirmed,1.0
58,2,circle,111,306,32659,confirmed,1.0
58,3,rectangle,358,239,29982,confirmed,0.956
58,5,triangle,615,717,20802,confirmed,0.978
58,6,trapezoid,1887,828,10910,confirmed,0.0
59,1,pentagon,1364,764,36636,confirmed,1.0
59,2,circle,89,324,32750,confirmed,1.0
59,3,rectangle,357,238,29903,confirmed,0.956
59,5,triangle,615,717,20878,confirmed,0.978
59,6,trapezoid,1879,780,11982,confirmed,0.0
60,1,pentagon,1364,763,36441,confirmed,1.0
60,2,circle,73,345,31764,confirmed,1.0
60,3,rectangle,357,238,29942,confirmed,0.956
60,5,triangle,616,716,20918,confirmed,0.978
60,6,trapezoid,1871,731,14464,confirmed,0.0
61,1,pentagon,1364,763,36520,confirmed,1.0
61,2,circle,63,370,30333,confirmed,1.0
61,3,rectangle,356,239,29817,confirmed,0.956
61,5,triangle,616,716,20840,confirmed,0.978
61,6,hexagon,1863,685,15832,confirmed,0.0
62,1,pentagon,1364,763,36563,confirmed,1.0
62,2,circle,58,398,28962,confirmed,1.0
62,3,rectangle,356,239,29819,confirmed,0.956
62,5,triangle,617,716,20918,confirmed,0.978
62,6,pentagon,1858,641,14882,confirmed,0.0
63,1,pentagon,1364,762,36626,confirmed,1.0
63,2,circle,56,425,27590,confirmed,1.0
63,3,rectangle,355,239,29777,confirmed,0.956
63,5,triangle,617,716,21009,confirmed,0.978
63,6,trapezoid,1852,600,17843,confirmed,0.0
64,1,pentagon,1364,761,36530,confirmed,1.0
64,2,circle,56,453,26096,confirmed,1.0
64,3,rectangle,354,239,29863,confirmed,0.956
64,5,triangle,617,715,20789,confirmed,0.978
64,6,trapezoid,1847,561,19846,confirmed,0.0
65,1,pentagon,1364,761,36607,confirmed,1.0
65,2,circle,56,480,24739,confirmed,1.0
65,3,rectangle,354,239,29842,confirmed,0.956
65,5,triangle,618,715,20878,confirmed,0.978
65,6,trapezoid,1841,524,20810,confirmed,0.0
66,1,pentagon,1364,760,36584,confirmed,1.0
66,2,circle,57,507,23683,confirmed,1.0
66,3,rectangle,353,239,29745,confirmed,0.956
66,5,triangle,618,715,20954,confirmed,0.978
66,6,trapezoid,1836,489,22188,confirmed,0.0
67,1,pentagon,1364,759,36453,confirmed,1.0
67,2,circle,57,532,22596,confirmed,1.0
67,3,rectangle,352,239,29846,confirmed,0.956
67,5,triangle,619,714,20908,confirmed,0.978
67,6,trapezoid,1831,453,23735,confirmed,0.0
68,1,pentagon,1364,759,36569,confirmed,1.0
68,2,circle,55,557,21522,confirmed,1.0
68,3,rectangle,351,240,29896,confirmed,0.956
68,5,triangle,619,714,20943,confirmed,0.978
68,6,trapezoid,1826,418,25870,confirmed,0.0
69,1,pentagon,1364,758,36556,confirmed,1.0
69,2,circle,54,581,20359,confirmed,1.0
69,3,rectangle,351,240,29896,confirmed,0.956
69,5,triangle,620,713,20748,confirmed,0.978
69,6,trapezoid,1821,382,26128,confirmed,0.0
70,1,pentagon,1364,758,36637,confirmed,1.0
70,2,circle,51,605,19289,confirmed,1.0
70,3,rectangle,350,240,29963,confirmed,0.956
70,5,triangle,620,713,20844,confirmed,0.978
70,6,trapezoid,1816,345,27499,confirmed,0.0
71,1,pentagon,1364,757,36545,confirmed,1.0
71,2,circle,48,630,18108,confirmed,1.0
71,3,rectangle,349,240,29919,confirmed,0.956
71,5,triangle,621,712,20946,confirmed,0.978
71,6,hexagon,1808,303,23747,confirmed,1.0
72,1,pentagon,1364,756,36568,confirmed,1.0
72,2,circle,45,654,16972,confirmed,1.0
72,3,rectangle,348,240,29973,confirmed,0.956
72,5,triangle,621,712,20902,confirmed,0.978
72,6,hexagon,1800,267,27649,confirmed,1.0
73,1,pentagon,1364,756,36639,confirmed,1.0
73,2,circle,44,678,18047,confirmed,1.0
73,3,rectangle,347,241,29921,confirmed,0.956
73,5,triangle,622,712,21029,confirmed,0.978
73,6,hexagon,1789,230,28495,confirmed,1.0
74,1,pentagon,1364,755,36565,confirmed,1.0
74,2,circle,44,703,19183,confirmed,1.0
74,3,rectangle,346,241,29861,confirmed,0.956
74,5,triangle,623,711,20846,confirmed,0.978
74,6,hexagon,1780,197,23252,confirmed,1.0
75,1,pentagon,1363,754,36600,confirmed,1.0
75,2,circle,46,727,20360,confirmed,1.0
75,3,rectangle,346,241,29862,confirmed,0.956
75,5,triangle,623,710,20940,confirmed,0.978
75,6,hexagon,1771,191,22781,confirmed,1.0
76,1,pentagon,1363,753,36505,confirmed,1.0
76,2,circle,50,752,21566,confirmed,1.0
76,3,rectangle,345,242,29789,confirmed,0.956
76,5,triangle,624,710,20911,confirmed,0.978
76,6,hexagon,1762,209,28524,confirmed,1.0
77,1,pentagon,1363,753,36537,confirmed,1.0
77,2,circle,54,776,22723,confirmed,1.0
77,3,rectangle,344,242,29827,confirmed,0.956
77,5,triangle,624,710,21028,confirmed,0.978
77,6,hexagon,1755,291,20742,confirmed,0.5
78,1,pentagon,1363,752,36645,confirmed,1.0
78,2,circle,58,801,24277,confirmed,1.0
78,3,rectangle,343,242,29928,confirmed,0.956
78,5,triangle,625,709,20810,confirmed,1.0
78,6,hexagon,1745,342,28174,confirmed,0.5
79,1,pentagon,1363,751,36544,confirmed,1.0
79,2,circle,64,825,26863,confirmed,1.0
79,3,rectangle,342,242,29969,confirmed,0.956
79,5,triangle,626,709,20916,confirmed,1.0
79,6,hexagon,1738,389,22127,confirmed,0.5
80,1,pentagon,1363,750,36595,confirmed,1.0
80,2,circle,73,849,30273,confirmed,1.0
80,3,rectangle,341,242,29923,confirmed,0.956
80,5,triangle,626,708,20917,confirmed,1.0
80,6,hexagon,1730,434,21891,confirmed,0.5
81,1,pentagon,1363,749,36525,confirmed,1.0
81,2,circle,88,870,32828,confirmed,1.0
81,3,rectangle,340,243,29833,confirmed,0.956
81,5,triangle,627,707,20779,confirmed,1.0
81,6,hexagon,1722,478,21430,confirmed,0.5
82,1,pentagon,1363,748,36556,confirmed,1.0
82,2,circle,133,880,32668,confirmed,1.0
82,3,rectangle,339,243,29786,confirmed,0.956
82,5,triangle,628,707,20904,confirmed,1.0
82,6,hexagon,1714,519,27040,confirmed,0.5
83,1,pentagon,1363,747,36508,confirmed,1.0
83,2,circle,178,882,32668,confirmed,1.0
83,3,rectangle,338,243,29839,confirmed,0.956
83,5,triangle,629,706,20858,confirmed,1.0
83,6,hexagon,1708,559,27294,confirmed,0.5
84,1,pentagon,1363,747,36521,confirmed,1.0
84,2,circle,222,873,32732,confirmed,1.0
84,3,rectangle,337,245,29900,confirmed,0.956
84,5,triangle,629,706,20984,confirmed,1.0
84,6,hexagon,1702,595,27351,confirmed,0.5
85,1,pentagon,1363,746,36529,confirmed,1.0
85,2,circle,264,861,32680,confirmed,1.0
85,3,rectangle,336,245,30017,confirmed,0.956
85,5,triangle,630,705,20877,confirmed,1.0
85,6,hexagon,1697,628,32148,confirmed,0.5
86,1,pentagon,1363,745,36523,confirmed,1.0
86,2,circle,303,847,32669,confirmed,1.0
86,3,rectangle,335,245,29908,confirmed,0.956
86,5,triangle,631,704,20840,confirmed,1.0
86,6,hexagon,1692,664,27672,confirmed,0.5
87,1,pentagon,1362,743,36477,confirmed,1.0
87,2,circle,336,830,32673,confirmed,1.0
87,3,rectangle,333,245,29798,confirmed,0.956
87,5,triangle,632,704,20972,confirmed,1.0
87,6,hexagon,1686,698,24241,confirmed,0.5
88,1,pentagon,1362,743,36523,confirmed,1.0
88,2,circle,363,810,32653,confirmed,1.0
88,3,rectangle,332,245,29858,confirmed,0.956
88,5,triangle,633,703,20864,confirmed,1.0
88,6,hexagon,1682,735,23884,confirmed,0.5
89,1,pentagon,1362,741,36492,confirmed,1.0
89,2,circle,385,788,32690,confirmed,1.0
89,3,rectangle,331,247,29894,confirmed,0.956
89,5,triangle,633,702,20849,confirmed,1.0
89,6,hexagon,1676,773,28783,confirmed,0.5
90,1,pentagon,1362,740,36546,confirmed,1.0
90,2,circle,402,764,32654,confirmed,1.0
90,3,rectangle,330,246,30000,confirmed,0.956
90,5,triangle,634,702,20996,confirmed,1.0
90,6,hexagon,1676,813,22031,confirmed,0.333
91,1,pentagon,1362,739,36527,confirmed,1.0
91,2,circle,414,741,32673,confirmed,1.0
91,3,rectangle,329,246,29903,confirmed,0.956
91,5,triangle,635,701,20862,confirmed,1.0
91,6,hexagon,1671,852,24068,confirmed,0.333
92,1,pentagon,1362,738,36580,confirmed,1.0
92,2,circle,426,716,32687,confirmed,1.0
92,3,rectangle,327,247,29794,confirmed,0.956
92,5,triangle,636,700,20886,confirmed,1.0
92,6,hexagon,1668,889,24455,confirmed,0.333
93,1,pentagon,1362,737,36573,confirmed,1.0
93,2,circle,439,692,32690,confirmed,1.0
93,3,rectangle,326,247,29839,confirmed,0.956
93,5,triangle,637,700,21041,confirmed,1.0
93,6,hexagon,1667,926,23925,confirmed,0.5
94,1,pentagon,1362,736,36617,confirmed,1.0
94,2,circle,445,668,32670,confirmed,1.0
94,3,rectangle,325,249,29906,confirmed,0.956
94,5,triangle,638,699,20920,confirmed,1.0
94,6,hexagon,1666,965,27141,confirmed,0.5
95,1,pentagon,1362,735,36590,confirmed,1.0
95,2,circle,447,643,32710,confirmed,1.0
95,3,rectangle,323,249,29932,confirmed,0.956
95,5,triangle,639,698,20943,confirmed,1.0
95,6,hexagon,1664,994,28332,confirmed,0.5
96,1,pentagon,1362,733,36525,confirmed,1.0
96,2,circle,447,618,32696,confirmed,1.0
96,3,rectangle,322,249,29821,confirmed,0.956
96,5,triangle,640,697,20829,confirmed,1.0
96,6,hexagon,1660,996,27925,confirmed,0.5
97,1,pentagon,1361,732,36590,confirmed,1.0
97,2,circle,449,593,32665,confirmed,1.0
97,3,rectangle,321,249,29751,confirmed,0.956
97,5,triangle,641,696,20850,confirmed,1.0
97,6,hexagon,1653,973,28964,confirmed,0.5
98,1,pentagon,1361,731,36577,confirmed,1.0
98,2,circle,449,568,32684,confirmed,1.0
98,3,rectangle,319,251,29924,confirmed,0.956
98,5,triangle,642,695,20794,confirmed,1.0
98,6,hexagon,1643,932,27800,confirmed,0.5
99,1,pentagon,1361,730,36641,confirmed,1.0
99,2,circle,451,544,32675,confirmed,1.0
99,3,rectangle,318,251,29988,confirmed,0.978
99,5,triangle,643,694,20966,confirmed,1.0
99,6,hexagon,1632,879,27978,confirmed,0.5
100,1,pentagon,1361,728,36579,confirmed,1.0
100,2,circle,452,519,32697,confirmed,1.0
100,3,rectangle,317,251,29756,confirmed,1.0
100,5,triangle,644,694,20984,confirmed,1.0
100,6,hexagon,1622,823,27941,confirmed,0.5
101,1,pentagon,1360,727,36532,confirmed,1.0
101,2,circle,453,494,32677,confirmed,1.0
101,3,rectangle,315,251,29775,confirmed,1.0
101,5,triangle,645,693,20904,confirmed,1.0
101,6,hexagon,1613,766,28427,confirmed,0.5
102,1,pentagon,1360,725,36456,confirmed,1.0
102,2,circle,454,469,32724,confirmed,1.0
102,3,rectangle,314,252,29988,confirmed,1.0
102,5,triangle,646,692,20939,confirmed,1.0
102,6,hexagon,1602,714,31230,confirmed,0.5
103,1,pentagon,1360,724,36591,confirmed,1.0
103,2,circle,455,444,32731,confirmed,1.0
103,3,rectangle,312,253,29795,confirmed,1.0
103,5,triangle,647,691,20893,confirmed,1.0
103,6,hexagon,1597,666,27527,confirmed,0.5
104,1,pentagon,1360,723,36606,confirmed,1.0
104,2,circle,456,419,32654,confirmed,1.0
104,3,rectangle,311,253,29750,confirmed,1.0
104,5,triangle,648,690,20921,confirmed,1.0
104,6,hexagon,1589,616,27527,coasting,0.5
105,1,pentagon,1359,721,36519,confirmed,1.0
105,2,circle,457,395,32692,confirmed,1.0
105,3,rectangle,308,253,29499,confirmed,0.978
105,5,triangle,649,689,20869,confirmed,1.0
105,6,hexagon,1587,585,29893,confirmed,0.5
106,1,pentagon,1359,720,36624,confirmed,1.0
106,2,circle,458,370,32666,confirmed,1.0
106,3,rectangle,306,252,29115,confirmed,0.956
106,5,triangle,650,688,20919,confirmed,1.0
106,6,hexagon,1584,551,27460,confirmed,0.5
107,1,pentagon,1359,718,36566,confirmed,1.0
107,2,circle,460,345,32668,confirmed,1.0
107,3,rectangle,303,253,28687,confirmed,0.933
107,5,triangle,651,687,20872,confirmed,1.0
107,6,hexagon,1581,518,27470,confirmed,0.5
108,1,pentagon,1359,717,36591,confirmed,1.0
108,2,circle,470,321,32681,confirmed,1.0
108,3,rectangle,304,255,29597,confirmed,0.933
108,5,triangle,652,686,20916,confirmed,1.0
108,6,hexagon,1578,484,27446,confirmed,0.5
109,1,pentagon,1358,715,36524,confirmed,1.0
109,2,circle,498,302,32676,confirmed,1.0
109,3,rectangle,303,257,29784,confirmed,0.933
109,5,triangle,654,685,20884,confirmed,1.0
109,6,hexagon,1575,448,27364,confirmed,0.5
110,1,pentagon,1358,714,36680,confirmed,1.0
110,2,circle,538,292,32660,confirmed,1.0
110,3,rectangle,301,257,29836,confirmed,0.933
110,5,triangle,655,684,20963,confirmed,1.0
110,6,hexagon,1570,411,27145,confirmed,0.5
111,1,pentagon,1358,712,36586,confirmed,1.0
111,2,circle,583,290,32671,confirmed,1.0
111,3,rectangle,300,258,29983,confirmed,0.933
111,5,triangle,656,683,20952,confirmed,1.0
111,6,hexagon,1563,372,24064,confirmed,0.5
112,1,pentagon,1358,710,36581,confirmed,1.0
112,2,circle,626,298,32668,confirmed,1.0
112,3,rectangle,298,259,29817,confirmed,0.933
112,5,triangle,657,682,21007,confirmed,1.0
112,6,hexagon,1554,333,24276,confirmed,0.5
113,1,pentagon,1357,709,36591,confirmed,1.0
113,2,circle,664,313,32708,confirmed,1.0
113,3,rectangle,297,261,29903,confirmed,0.933
113,5,triangle,659,680,20840,confirmed,1.0
113,6,hexagon,1543,294,28260,confirmed,0.5
114,1,pentagon,1357,707,36547,confirmed,1.0
114,2,circle,685,335,32670,confirmed,1.0
114,3,rectangle,295,261,29840,confirmed,0.933
114,5,triangle,660,679,20773,confirmed,1.0
114,6,hexagon,1529,254,22636,confirmed,0.5
115,1,pentagon,1357,705,36534,confirmed,1.0
115,2,circle,699,360,32724,confirmed,1.0
115,3,rectangle,293,263,29904,confirmed,0.933
115,5,triangle,661,678,20871,confirmed,1.0
115,6,hexagon,1512,217,23714,confirmed,0.5
116,1,pentagon,1356,703,36481,confirmed,1.0
116,2,circle,709,386,32712,confirmed,1.0
116,3,rectangle,292,263,29797,confirmed,0.933
